split,risk_budget,reference,metric,mean_diff,ci95_diff,lower95_diff,upper95_diff,seeds
missing_contact_mode_shift,0.02,ensemble_variance_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,ensemble_variance_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,ensemble_variance_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,ensemble_variance_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,ensemble_variance_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,conformal_risk_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,conformal_risk_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,conformal_risk_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,conformal_risk_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,conformal_risk_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,active_probe_then_plan,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,active_probe_then_plan,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,active_probe_then_plan,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,active_probe_then_plan,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,active_probe_then_plan,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,robust_mpc_fallback,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,robust_mpc_fallback,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,robust_mpc_fallback,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,robust_mpc_fallback,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,robust_mpc_fallback,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,oracle_mechanics_repair,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,oracle_mechanics_repair,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,oracle_mechanics_repair,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,oracle_mechanics_repair,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.02,oracle_mechanics_repair,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,ensemble_variance_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,ensemble_variance_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,ensemble_variance_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,ensemble_variance_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,ensemble_variance_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,conformal_risk_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,conformal_risk_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,conformal_risk_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,conformal_risk_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,conformal_risk_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,active_probe_then_plan,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,active_probe_then_plan,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,active_probe_then_plan,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,active_probe_then_plan,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,active_probe_then_plan,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,robust_mpc_fallback,coverage,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,robust_mpc_fallback,accepted_success,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,robust_mpc_fallback,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,robust_mpc_fallback,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,robust_mpc_fallback,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,oracle_mechanics_repair,coverage,-0.00069,0.00136,-0.00205,0.00067,10
missing_contact_mode_shift,0.05,oracle_mechanics_repair,accepted_success,-0.10000,0.19600,-0.29600,0.09600,10
missing_contact_mode_shift,0.05,oracle_mechanics_repair,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,oracle_mechanics_repair,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.05,oracle_mechanics_repair,accepted_utility,-0.09723,0.19057,-0.28780,0.09334,10
missing_contact_mode_shift,0.10,ensemble_variance_gate,coverage,0.00208,0.00290,-0.00082,0.00499,10
missing_contact_mode_shift,0.10,ensemble_variance_gate,accepted_success,0.20000,0.26133,-0.06133,0.46133,10
missing_contact_mode_shift,0.10,ensemble_variance_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.10,ensemble_variance_gate,accepted_bloat_index,0.03019,0.03946,-0.00927,0.06965,10
missing_contact_mode_shift,0.10,ensemble_variance_gate,accepted_utility,0.18180,0.23756,-0.05576,0.41936,10
missing_contact_mode_shift,0.10,conformal_risk_gate,coverage,0.00208,0.00290,-0.00082,0.00499,10
missing_contact_mode_shift,0.10,conformal_risk_gate,accepted_success,0.20000,0.26133,-0.06133,0.46133,10
missing_contact_mode_shift,0.10,conformal_risk_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.10,conformal_risk_gate,accepted_bloat_index,0.03019,0.03946,-0.00927,0.06965,10
missing_contact_mode_shift,0.10,conformal_risk_gate,accepted_utility,0.18180,0.23756,-0.05576,0.41936,10
missing_contact_mode_shift,0.10,active_probe_then_plan,coverage,0.00139,0.00339,-0.00201,0.00478,10
missing_contact_mode_shift,0.10,active_probe_then_plan,accepted_success,0.10000,0.35183,-0.25183,0.45183,10
missing_contact_mode_shift,0.10,active_probe_then_plan,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.10,active_probe_then_plan,accepted_bloat_index,0.01852,0.04879,-0.03027,0.06732,10
missing_contact_mode_shift,0.10,active_probe_then_plan,accepted_utility,0.08772,0.32409,-0.23637,0.41182,10
missing_contact_mode_shift,0.10,robust_mpc_fallback,coverage,0.00208,0.00290,-0.00082,0.00499,10
missing_contact_mode_shift,0.10,robust_mpc_fallback,accepted_success,0.20000,0.26133,-0.06133,0.46133,10
missing_contact_mode_shift,0.10,robust_mpc_fallback,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.10,robust_mpc_fallback,accepted_bloat_index,0.03019,0.03946,-0.00927,0.06965,10
missing_contact_mode_shift,0.10,robust_mpc_fallback,accepted_utility,0.18180,0.23756,-0.05576,0.41936,10
missing_contact_mode_shift,0.10,oracle_mechanics_repair,coverage,-0.20556,0.02234,-0.22789,-0.18322,10
missing_contact_mode_shift,0.10,oracle_mechanics_repair,accepted_success,-0.75708,0.25894,-1.01602,-0.49813,10
missing_contact_mode_shift,0.10,oracle_mechanics_repair,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
missing_contact_mode_shift,0.10,oracle_mechanics_repair,accepted_bloat_index,0.01855,0.03880,-0.02025,0.05735,10
missing_contact_mode_shift,0.10,oracle_mechanics_repair,accepted_utility,-0.73671,0.23513,-0.97184,-0.50158,10
missing_contact_mode_shift,0.20,ensemble_variance_gate,coverage,0.24097,0.01284,0.22813,0.25381,10
missing_contact_mode_shift,0.20,ensemble_variance_gate,accepted_success,0.64931,0.27648,0.37282,0.92579,10
missing_contact_mode_shift,0.20,ensemble_variance_gate,accepted_unsafe_action,0.03827,0.02107,0.01719,0.05934,10
missing_contact_mode_shift,0.20,ensemble_variance_gate,accepted_bloat_index,0.17919,0.09660,0.08259,0.27579,10
missing_contact_mode_shift,0.20,ensemble_variance_gate,accepted_utility,0.52708,0.24393,0.28315,0.77101,10
missing_contact_mode_shift,0.20,conformal_risk_gate,coverage,0.24236,0.01497,0.22739,0.25733,10
missing_contact_mode_shift,0.20,conformal_risk_gate,accepted_success,0.74931,0.17192,0.57739,0.92123,10
missing_contact_mode_shift,0.20,conformal_risk_gate,accepted_unsafe_action,0.03827,0.02107,0.01719,0.05934,10
missing_contact_mode_shift,0.20,conformal_risk_gate,accepted_bloat_index,0.20415,0.09197,0.11218,0.29612,10
missing_contact_mode_shift,0.20,conformal_risk_gate,accepted_utility,0.61609,0.14344,0.47265,0.75953,10
missing_contact_mode_shift,0.20,active_probe_then_plan,coverage,0.08333,0.03309,0.05024,0.11643,10
missing_contact_mode_shift,0.20,active_probe_then_plan,accepted_success,0.01553,0.05219,-0.03667,0.06772,10
missing_contact_mode_shift,0.20,active_probe_then_plan,accepted_unsafe_action,-0.02882,0.02625,-0.05507,-0.00258,10
missing_contact_mode_shift,0.20,active_probe_then_plan,accepted_bloat_index,0.04325,0.00838,0.03487,0.05163,10
missing_contact_mode_shift,0.20,active_probe_then_plan,accepted_utility,0.04272,0.06978,-0.02706,0.11250,10
missing_contact_mode_shift,0.20,robust_mpc_fallback,coverage,-0.01458,0.02866,-0.04324,0.01407,10
missing_contact_mode_shift,0.20,robust_mpc_fallback,accepted_success,0.01909,0.06271,-0.04362,0.08180,10
missing_contact_mode_shift,0.20,robust_mpc_fallback,accepted_unsafe_action,0.03570,0.01950,0.01620,0.05520,10
missing_contact_mode_shift,0.20,robust_mpc_fallback,accepted_bloat_index,-0.16081,0.00744,-0.16825,-0.15338,10
missing_contact_mode_shift,0.20,robust_mpc_fallback,accepted_utility,0.00494,0.07070,-0.06576,0.07564,10
missing_contact_mode_shift,0.20,oracle_mechanics_repair,coverage,-0.51319,0.02915,-0.54235,-0.48404,10
missing_contact_mode_shift,0.20,oracle_mechanics_repair,accepted_success,0.03118,0.04098,-0.00979,0.07216,10
missing_contact_mode_shift,0.20,oracle_mechanics_repair,accepted_unsafe_action,-0.00276,0.01891,-0.02167,0.01615,10
missing_contact_mode_shift,0.20,oracle_mechanics_repair,accepted_bloat_index,0.16179,0.00701,0.15478,0.16880,10
missing_contact_mode_shift,0.20,oracle_mechanics_repair,accepted_utility,0.00914,0.05149,-0.04235,0.06064,10
combined_missing_mechanics,0.02,ensemble_variance_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,ensemble_variance_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,ensemble_variance_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,ensemble_variance_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,ensemble_variance_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,conformal_risk_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,conformal_risk_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,conformal_risk_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,conformal_risk_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,conformal_risk_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,active_probe_then_plan,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,active_probe_then_plan,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,active_probe_then_plan,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,active_probe_then_plan,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,active_probe_then_plan,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,robust_mpc_fallback,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,robust_mpc_fallback,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,robust_mpc_fallback,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,robust_mpc_fallback,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,robust_mpc_fallback,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,oracle_mechanics_repair,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,oracle_mechanics_repair,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,oracle_mechanics_repair,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,oracle_mechanics_repair,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.02,oracle_mechanics_repair,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,ensemble_variance_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,ensemble_variance_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,ensemble_variance_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,ensemble_variance_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,ensemble_variance_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,conformal_risk_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,conformal_risk_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,conformal_risk_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,conformal_risk_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,conformal_risk_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,active_probe_then_plan,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,active_probe_then_plan,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,active_probe_then_plan,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,active_probe_then_plan,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,active_probe_then_plan,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,robust_mpc_fallback,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,robust_mpc_fallback,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,robust_mpc_fallback,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,robust_mpc_fallback,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,robust_mpc_fallback,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,oracle_mechanics_repair,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,oracle_mechanics_repair,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,oracle_mechanics_repair,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,oracle_mechanics_repair,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.05,oracle_mechanics_repair,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,ensemble_variance_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,ensemble_variance_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,ensemble_variance_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,ensemble_variance_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,ensemble_variance_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,conformal_risk_gate,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,conformal_risk_gate,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,conformal_risk_gate,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,conformal_risk_gate,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,conformal_risk_gate,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,active_probe_then_plan,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,active_probe_then_plan,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,active_probe_then_plan,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,active_probe_then_plan,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,active_probe_then_plan,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,robust_mpc_fallback,coverage,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,robust_mpc_fallback,accepted_success,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,robust_mpc_fallback,accepted_unsafe_action,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,robust_mpc_fallback,accepted_bloat_index,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,robust_mpc_fallback,accepted_utility,0.00000,0.00000,0.00000,0.00000,10
combined_missing_mechanics,0.10,oracle_mechanics_repair,coverage,-0.15347,0.01578,-0.16925,-0.13770,10
combined_missing_mechanics,0.10,oracle_mechanics_repair,accepted_success,-0.89467,0.05436,-0.94904,-0.84031,10
combined_missing_mechanics,0.10,oracle_mechanics_repair,accepted_unsafe_action,-0.01792,0.01474,-0.03266,-0.00318,10
combined_missing_mechanics,0.10,oracle_mechanics_repair,accepted_bloat_index,-0.01722,0.00236,-0.01958,-0.01486,10
combined_missing_mechanics,0.10,oracle_mechanics_repair,accepted_utility,-0.83319,0.06741,-0.90060,-0.76578,10
combined_missing_mechanics,0.20,ensemble_variance_gate,coverage,0.18750,0.02029,0.16721,0.20779,10
combined_missing_mechanics,0.20,ensemble_variance_gate,accepted_success,0.83527,0.04493,0.79035,0.88020,10
combined_missing_mechanics,0.20,ensemble_variance_gate,accepted_unsafe_action,0.03936,0.03353,0.00584,0.07289,10
combined_missing_mechanics,0.20,ensemble_variance_gate,accepted_bloat_index,0.25308,0.00798,0.24509,0.26106,10
combined_missing_mechanics,0.20,ensemble_variance_gate,accepted_utility,0.68313,0.08571,0.59742,0.76884,10
combined_missing_mechanics,0.20,conformal_risk_gate,coverage,0.18750,0.02029,0.16721,0.20779,10
combined_missing_mechanics,0.20,conformal_risk_gate,accepted_success,0.83527,0.04493,0.79035,0.88020,10
combined_missing_mechanics,0.20,conformal_risk_gate,accepted_unsafe_action,0.03936,0.03353,0.00584,0.07289,10
combined_missing_mechanics,0.20,conformal_risk_gate,accepted_bloat_index,0.25308,0.00798,0.24509,0.26106,10
combined_missing_mechanics,0.20,conformal_risk_gate,accepted_utility,0.68313,0.08571,0.59742,0.76884,10
combined_missing_mechanics,0.20,active_probe_then_plan,coverage,0.06250,0.02157,0.04093,0.08407,10
combined_missing_mechanics,0.20,active_probe_then_plan,accepted_success,-0.03789,0.05413,-0.09202,0.01624,10
combined_missing_mechanics,0.20,active_probe_then_plan,accepted_unsafe_action,-0.01121,0.05251,-0.06372,0.04131,10
combined_missing_mechanics,0.20,active_probe_then_plan,accepted_bloat_index,0.05208,0.01235,0.03973,0.06442,10
combined_missing_mechanics,0.20,active_probe_then_plan,accepted_utility,-0.03324,0.10981,-0.14305,0.07656,10
combined_missing_mechanics,0.20,robust_mpc_fallback,coverage,0.01389,0.02241,-0.00852,0.03630,10
combined_missing_mechanics,0.20,robust_mpc_fallback,accepted_success,0.00768,0.04409,-0.03642,0.05177,10
combined_missing_mechanics,0.20,robust_mpc_fallback,accepted_unsafe_action,0.03591,0.02966,0.00626,0.06557,10
combined_missing_mechanics,0.20,robust_mpc_fallback,accepted_bloat_index,-0.16954,0.00967,-0.17921,-0.15987,10
combined_missing_mechanics,0.20,robust_mpc_fallback,accepted_utility,-0.00667,0.07393,-0.08060,0.06726,10
combined_missing_mechanics,0.20,oracle_mechanics_repair,coverage,-0.50278,0.01948,-0.52226,-0.48329,10
combined_missing_mechanics,0.20,oracle_mechanics_repair,accepted_success,0.01328,0.04821,-0.03493,0.06149,10
combined_missing_mechanics,0.20,oracle_mechanics_repair,accepted_unsafe_action,-0.01066,0.04398,-0.05464,0.03332,10
combined_missing_mechanics,0.20,oracle_mechanics_repair,accepted_bloat_index,0.16172,0.00881,0.15290,0.17053,10
combined_missing_mechanics,0.20,oracle_mechanics_repair,accepted_utility,0.00260,0.10326,-0.10066,0.10586,10
