split,reference,metric,mean_diff,ci95_diff,lower95_diff,upper95_diff,seeds
friction_contact_shift,residual_dynamics_repair,false_abstention,-0.00938,0.02119,-0.03056,0.01181,10
friction_contact_shift,residual_dynamics_repair,bloat_index,-0.06355,0.00651,-0.07006,-0.05704,10
friction_contact_shift,residual_dynamics_repair,oracle_regret,-0.01619,0.01294,-0.02914,-0.00325,10
friction_contact_shift,residual_dynamics_repair,robust_utility,0.12499,0.04550,0.07950,0.17049,10
friction_contact_shift,bayesian_model_expansion,task_success,0.07292,0.03447,0.03845,0.10738,10
friction_contact_shift,bayesian_model_expansion,hidden_mechanism_f1,0.01691,0.04466,-0.02775,0.06157,10
friction_contact_shift,bayesian_model_expansion,unsafe_action,-0.01406,0.01618,-0.03024,0.00212,10
friction_contact_shift,bayesian_model_expansion,false_abstention,-0.04583,0.01887,-0.06471,-0.02696,10
friction_contact_shift,bayesian_model_expansion,bloat_index,-0.08110,0.00500,-0.08609,-0.07610,10
friction_contact_shift,bayesian_model_expansion,oracle_regret,-0.03476,0.01069,-0.04545,-0.02407,10
friction_contact_shift,bayesian_model_expansion,robust_utility,0.14666,0.05386,0.09281,0.20052,10
friction_contact_shift,uncertainty_bloat_audit_v4,task_success,0.06979,0.03451,0.03528,0.10430,10
friction_contact_shift,uncertainty_bloat_audit_v4,hidden_mechanism_f1,0.10069,0.04353,0.05716,0.14421,10
friction_contact_shift,uncertainty_bloat_audit_v4,unsafe_action,-0.03646,0.01762,-0.05408,-0.01884,10
friction_contact_shift,uncertainty_bloat_audit_v4,false_abstention,-0.00677,0.02103,-0.02781,0.01426,10
friction_contact_shift,uncertainty_bloat_audit_v4,bloat_index,-0.17180,0.00610,-0.17789,-0.16570,10
friction_contact_shift,uncertainty_bloat_audit_v4,oracle_regret,-0.02654,0.01206,-0.03860,-0.01449,10
friction_contact_shift,uncertainty_bloat_audit_v4,robust_utility,0.17159,0.04866,0.12293,0.22024,10
friction_contact_shift,oracle_mechanics_repair,task_success,-0.07188,0.02898,-0.10086,-0.04289,10
friction_contact_shift,oracle_mechanics_repair,hidden_mechanism_f1,-0.08566,0.03074,-0.11640,-0.05492,10
friction_contact_shift,oracle_mechanics_repair,unsafe_action,0.02188,0.01289,0.00898,0.03477,10
friction_contact_shift,oracle_mechanics_repair,false_abstention,0.01406,0.01907,-0.00501,0.03313,10
friction_contact_shift,oracle_mechanics_repair,bloat_index,0.19937,0.00489,0.19448,0.20427,10
friction_contact_shift,oracle_mechanics_repair,oracle_regret,0.02029,0.01108,0.00921,0.03137,10
friction_contact_shift,oracle_mechanics_repair,robust_utility,-0.16352,0.04562,-0.20914,-0.11790,10
friction_contact_shift,oracle_full_state_policy,task_success,-0.10000,0.01450,-0.11450,-0.08550,10
friction_contact_shift,oracle_full_state_policy,hidden_mechanism_f1,-0.10504,0.02831,-0.13335,-0.07674,10
friction_contact_shift,oracle_full_state_policy,unsafe_action,0.05208,0.01065,0.04143,0.06274,10
friction_contact_shift,oracle_full_state_policy,false_abstention,0.01510,0.01823,-0.00312,0.03333,10
friction_contact_shift,oracle_full_state_policy,bloat_index,0.24929,0.00573,0.24356,0.25501,10
friction_contact_shift,oracle_full_state_policy,oracle_regret,0.02857,0.01167,0.01690,0.04023,10
friction_contact_shift,oracle_full_state_policy,robust_utility,-0.24797,0.03288,-0.28085,-0.21509,10
latency_hysteresis_shift,mean_world_model_mpc,task_success,0.09531,0.02131,0.07401,0.11662,10
latency_hysteresis_shift,mean_world_model_mpc,hidden_mechanism_f1,0.35623,0.02493,0.33130,0.38116,10
latency_hysteresis_shift,mean_world_model_mpc,unsafe_action,-0.06771,0.01646,-0.08417,-0.05125,10
latency_hysteresis_shift,mean_world_model_mpc,false_abstention,0.01458,0.01325,0.00133,0.02783,10
latency_hysteresis_shift,mean_world_model_mpc,bloat_index,0.03004,0.00400,0.02604,0.03404,10
latency_hysteresis_shift,mean_world_model_mpc,oracle_regret,-0.03574,0.00843,-0.04417,-0.02730,10
latency_hysteresis_shift,mean_world_model_mpc,robust_utility,0.16729,0.04490,0.12239,0.21219,10
latency_hysteresis_shift,ensemble_variance_gate,task_success,0.18073,0.02904,0.15169,0.20976,10
latency_hysteresis_shift,ensemble_variance_gate,hidden_mechanism_f1,0.09366,0.04981,0.04385,0.14347,10
latency_hysteresis_shift,ensemble_variance_gate,unsafe_action,-0.00156,0.01310,-0.01466,0.01153,10
latency_hysteresis_shift,ensemble_variance_gate,false_abstention,-0.18333,0.02555,-0.20888,-0.15779,10
latency_hysteresis_shift,ensemble_variance_gate,bloat_index,-0.24971,0.00489,-0.25460,-0.24481,10
latency_hysteresis_shift,ensemble_variance_gate,oracle_regret,-0.14243,0.01443,-0.15687,-0.12800,10
latency_hysteresis_shift,ensemble_variance_gate,robust_utility,0.39204,0.04474,0.34730,0.43679,10
latency_hysteresis_shift,mc_dropout_uncertainty,task_success,0.17969,0.02868,0.15100,0.20837,10
latency_hysteresis_shift,mc_dropout_uncertainty,hidden_mechanism_f1,0.07215,0.04120,0.03094,0.11335,10
latency_hysteresis_shift,mc_dropout_uncertainty,unsafe_action,-0.00937,0.01700,-0.02638,0.00763,10
latency_hysteresis_shift,mc_dropout_uncertainty,false_abstention,-0.17188,0.02440,-0.19627,-0.14748,10
latency_hysteresis_shift,mc_dropout_uncertainty,bloat_index,-0.33549,0.00469,-0.34018,-0.33080,10
latency_hysteresis_shift,mc_dropout_uncertainty,oracle_regret,-0.14217,0.01505,-0.15722,-0.12712,10
latency_hysteresis_shift,mc_dropout_uncertainty,robust_utility,0.41938,0.06108,0.35830,0.48045,10
latency_hysteresis_shift,conformal_risk_gate,task_success,0.29636,0.02234,0.27402,0.31869,10
latency_hysteresis_shift,conformal_risk_gate,hidden_mechanism_f1,0.24856,0.04090,0.20766,0.28946,10
latency_hysteresis_shift,conformal_risk_gate,unsafe_action,0.06250,0.01428,0.04822,0.07678,10
latency_hysteresis_shift,conformal_risk_gate,false_abstention,-0.40677,0.01928,-0.42605,-0.38749,10
latency_hysteresis_shift,conformal_risk_gate,bloat_index,-0.41829,0.00406,-0.42234,-0.41423,10
latency_hysteresis_shift,conformal_risk_gate,oracle_regret,-0.26513,0.01171,-0.27684,-0.25341,10
latency_hysteresis_shift,conformal_risk_gate,robust_utility,0.63521,0.04795,0.58726,0.68315,10
latency_hysteresis_shift,epistemic_ensemble_planner,task_success,0.07448,0.02468,0.04980,0.09916,10
latency_hysteresis_shift,epistemic_ensemble_planner,hidden_mechanism_f1,0.07218,0.04573,0.02645,0.11791,10
latency_hysteresis_shift,epistemic_ensemble_planner,unsafe_action,-0.00677,0.01395,-0.02072,0.00718,10
latency_hysteresis_shift,epistemic_ensemble_planner,false_abstention,-0.05781,0.01963,-0.07745,-0.03818,10
latency_hysteresis_shift,epistemic_ensemble_planner,bloat_index,-0.17501,0.00493,-0.17994,-0.17008,10
latency_hysteresis_shift,epistemic_ensemble_planner,oracle_regret,-0.05499,0.01107,-0.06606,-0.04392,10
latency_hysteresis_shift,epistemic_ensemble_planner,robust_utility,0.17450,0.03629,0.13820,0.21079,10
latency_hysteresis_shift,active_probe_then_plan,task_success,0.00104,0.02366,-0.02262,0.02471,10
latency_hysteresis_shift,active_probe_then_plan,hidden_mechanism_f1,-0.01392,0.03168,-0.04560,0.01775,10
latency_hysteresis_shift,active_probe_then_plan,unsafe_action,-0.04219,0.01711,-0.05930,-0.02508,10
latency_hysteresis_shift,active_probe_then_plan,false_abstention,0.01771,0.01583,0.00188,0.03354,10
latency_hysteresis_shift,active_probe_then_plan,bloat_index,0.02096,0.00310,0.01786,0.02405,10
latency_hysteresis_shift,active_probe_then_plan,oracle_regret,0.00392,0.00797,-0.00405,0.01188,10
latency_hysteresis_shift,active_probe_then_plan,robust_utility,0.04066,0.03635,0.00431,0.07701,10
latency_hysteresis_shift,robust_mpc_fallback,task_success,-0.07292,0.01674,-0.08966,-0.05618,10
latency_hysteresis_shift,robust_mpc_fallback,hidden_mechanism_f1,0.32249,0.04465,0.27784,0.36715,10
latency_hysteresis_shift,robust_mpc_fallback,unsafe_action,0.07552,0.00916,0.06636,0.08468,10
latency_hysteresis_shift,robust_mpc_fallback,false_abstention,0.00937,0.01558,-0.00620,0.02495,10
latency_hysteresis_shift,robust_mpc_fallback,bloat_index,-0.16007,0.00426,-0.16434,-0.15581,10
latency_hysteresis_shift,robust_mpc_fallback,oracle_regret,0.01647,0.00873,0.00774,0.02520,10
latency_hysteresis_shift,robust_mpc_fallback,robust_utility,-0.14521,0.02787,-0.17308,-0.11734,10
latency_hysteresis_shift,residual_dynamics_repair,task_success,0.02656,0.01897,0.00759,0.04554,10
latency_hysteresis_shift,residual_dynamics_repair,hidden_mechanism_f1,0.05666,0.03205,0.02461,0.08871,10
latency_hysteresis_shift,residual_dynamics_repair,unsafe_action,-0.03281,0.01318,-0.04599,-0.01963,10
latency_hysteresis_shift,residual_dynamics_repair,false_abstention,-0.00156,0.00664,-0.00821,0.00508,10
latency_hysteresis_shift,residual_dynamics_repair,bloat_index,-0.06025,0.00384,-0.06409,-0.05642,10
latency_hysteresis_shift,residual_dynamics_repair,oracle_regret,-0.01214,0.00499,-0.01713,-0.00716,10
latency_hysteresis_shift,residual_dynamics_repair,robust_utility,0.08690,0.03132,0.05558,0.11822,10
latency_hysteresis_shift,bayesian_model_expansion,task_success,0.03802,0.01715,0.02087,0.05518,10
latency_hysteresis_shift,bayesian_model_expansion,hidden_mechanism_f1,0.01916,0.04379,-0.02463,0.06295,10
latency_hysteresis_shift,bayesian_model_expansion,unsafe_action,-0.00729,0.01275,-0.02004,0.00546,10
latency_hysteresis_shift,bayesian_model_expansion,false_abstention,-0.04062,0.01893,-0.05956,-0.02169,10
latency_hysteresis_shift,bayesian_model_expansion,bloat_index,-0.08058,0.00387,-0.08445,-0.07672,10
latency_hysteresis_shift,bayesian_model_expansion,oracle_regret,-0.03165,0.01019,-0.04184,-0.02146,10
latency_hysteresis_shift,bayesian_model_expansion,robust_utility,0.09908,0.02877,0.07032,0.12785,10
latency_hysteresis_shift,uncertainty_bloat_audit_v4,task_success,0.06146,0.02462,0.03684,0.08608,10
latency_hysteresis_shift,uncertainty_bloat_audit_v4,hidden_mechanism_f1,0.07260,0.04648,0.02612,0.11908,10
latency_hysteresis_shift,uncertainty_bloat_audit_v4,unsafe_action,-0.05156,0.01533,-0.06689,-0.03624,10
latency_hysteresis_shift,uncertainty_bloat_audit_v4,false_abstention,-0.00833,0.01859,-0.02692,0.01026,10
latency_hysteresis_shift,uncertainty_bloat_audit_v4,bloat_index,-0.16913,0.00591,-0.17503,-0.16322,10
latency_hysteresis_shift,uncertainty_bloat_audit_v4,oracle_regret,-0.03248,0.01111,-0.04359,-0.02138,10
latency_hysteresis_shift,uncertainty_bloat_audit_v4,robust_utility,0.18416,0.04575,0.13841,0.22992,10
latency_hysteresis_shift,oracle_mechanics_repair,task_success,-0.08906,0.02516,-0.11423,-0.06390,10
latency_hysteresis_shift,oracle_mechanics_repair,hidden_mechanism_f1,-0.12654,0.03920,-0.16574,-0.08733,10
latency_hysteresis_shift,oracle_mechanics_repair,unsafe_action,0.01562,0.01395,0.00168,0.02957,10
latency_hysteresis_shift,oracle_mechanics_repair,false_abstention,0.01875,0.00733,0.01142,0.02608,10
latency_hysteresis_shift,oracle_mechanics_repair,bloat_index,0.20663,0.00527,0.20135,0.21190,10
latency_hysteresis_shift,oracle_mechanics_repair,oracle_regret,0.02255,0.00441,0.01814,0.02696,10
latency_hysteresis_shift,oracle_mechanics_repair,robust_utility,-0.17873,0.03923,-0.21796,-0.13950,10
latency_hysteresis_shift,oracle_full_state_policy,task_success,-0.09792,0.02950,-0.12742,-0.06842,10
latency_hysteresis_shift,oracle_full_state_policy,hidden_mechanism_f1,-0.14434,0.03151,-0.17585,-0.11282,10
latency_hysteresis_shift,oracle_full_state_policy,unsafe_action,0.03594,0.00853,0.02740,0.04447,10
latency_hysteresis_shift,oracle_full_state_policy,false_abstention,0.01667,0.01325,0.00342,0.02991,10
latency_hysteresis_shift,oracle_full_state_policy,bloat_index,0.25688,0.00496,0.25193,0.26184,10
latency_hysteresis_shift,oracle_full_state_policy,oracle_regret,0.02871,0.00893,0.01977,0.03764,10
latency_hysteresis_shift,oracle_full_state_policy,robust_utility,-0.22888,0.04381,-0.27269,-0.18507,10
latent_fixture_snag_shift,mean_world_model_mpc,task_success,0.10781,0.02998,0.07783,0.13779,10
latent_fixture_snag_shift,mean_world_model_mpc,hidden_mechanism_f1,0.41927,0.04279,0.37648,0.46206,10
latent_fixture_snag_shift,mean_world_model_mpc,unsafe_action,-0.06302,0.02213,-0.08515,-0.04089,10
latent_fixture_snag_shift,mean_world_model_mpc,false_abstention,0.02552,0.01222,0.01330,0.03774,10
latent_fixture_snag_shift,mean_world_model_mpc,bloat_index,0.01993,0.00531,0.01462,0.02524,10
latent_fixture_snag_shift,mean_world_model_mpc,oracle_regret,-0.03414,0.00867,-0.04280,-0.02547,10
latent_fixture_snag_shift,mean_world_model_mpc,robust_utility,0.16995,0.05805,0.11190,0.22800,10
latent_fixture_snag_shift,ensemble_variance_gate,task_success,0.18594,0.03804,0.14789,0.22398,10
latent_fixture_snag_shift,ensemble_variance_gate,hidden_mechanism_f1,0.15740,0.06847,0.08893,0.22587,10
latent_fixture_snag_shift,ensemble_variance_gate,unsafe_action,0.00625,0.01924,-0.01298,0.02549,10
latent_fixture_snag_shift,ensemble_variance_gate,false_abstention,-0.15417,0.02175,-0.17591,-0.13242,10
latent_fixture_snag_shift,ensemble_variance_gate,bloat_index,-0.25493,0.00787,-0.26281,-0.24706,10
latent_fixture_snag_shift,ensemble_variance_gate,oracle_regret,-0.12969,0.01458,-0.14427,-0.11510,10
latent_fixture_snag_shift,ensemble_variance_gate,robust_utility,0.36869,0.07182,0.29687,0.44050,10
latent_fixture_snag_shift,mc_dropout_uncertainty,task_success,0.18594,0.03260,0.15333,0.21854,10
latent_fixture_snag_shift,mc_dropout_uncertainty,hidden_mechanism_f1,0.18176,0.02097,0.16080,0.20273,10
latent_fixture_snag_shift,mc_dropout_uncertainty,unsafe_action,0.01875,0.01238,0.00637,0.03113,10
latent_fixture_snag_shift,mc_dropout_uncertainty,false_abstention,-0.16771,0.02302,-0.19073,-0.14469,10
latent_fixture_snag_shift,mc_dropout_uncertainty,bloat_index,-0.34769,0.00493,-0.35262,-0.34276,10
latent_fixture_snag_shift,mc_dropout_uncertainty,oracle_regret,-0.14155,0.01516,-0.15670,-0.12639,10
latent_fixture_snag_shift,mc_dropout_uncertainty,robust_utility,0.39066,0.05727,0.33339,0.44793,10
latent_fixture_snag_shift,conformal_risk_gate,task_success,0.28802,0.03420,0.25382,0.32222,10
latent_fixture_snag_shift,conformal_risk_gate,hidden_mechanism_f1,0.31237,0.04299,0.26939,0.35536,10
latent_fixture_snag_shift,conformal_risk_gate,unsafe_action,0.07708,0.01543,0.06165,0.09251,10
latent_fixture_snag_shift,conformal_risk_gate,false_abstention,-0.36979,0.01596,-0.38575,-0.35383,10
latent_fixture_snag_shift,conformal_risk_gate,bloat_index,-0.42576,0.00734,-0.43310,-0.41843,10
latent_fixture_snag_shift,conformal_risk_gate,oracle_regret,-0.24785,0.01086,-0.25871,-0.23698,10
latent_fixture_snag_shift,conformal_risk_gate,robust_utility,0.58442,0.05953,0.52489,0.64395,10
latent_fixture_snag_shift,epistemic_ensemble_planner,task_success,0.07396,0.03375,0.04021,0.10771,10
latent_fixture_snag_shift,epistemic_ensemble_planner,hidden_mechanism_f1,0.13040,0.03922,0.09119,0.16962,10
latent_fixture_snag_shift,epistemic_ensemble_planner,unsafe_action,0.00990,0.01915,-0.00926,0.02905,10
latent_fixture_snag_shift,epistemic_ensemble_planner,false_abstention,-0.05000,0.01429,-0.06429,-0.03571,10
latent_fixture_snag_shift,epistemic_ensemble_planner,bloat_index,-0.18174,0.00612,-0.18786,-0.17562,10
latent_fixture_snag_shift,epistemic_ensemble_planner,oracle_regret,-0.05334,0.00982,-0.06316,-0.04352,10
latent_fixture_snag_shift,epistemic_ensemble_planner,robust_utility,0.14976,0.05772,0.09204,0.20747,10
latent_fixture_snag_shift,active_probe_then_plan,task_success,-0.00938,0.02942,-0.03880,0.02005,10
latent_fixture_snag_shift,active_probe_then_plan,hidden_mechanism_f1,0.02470,0.03477,-0.01007,0.05947,10
latent_fixture_snag_shift,active_probe_then_plan,unsafe_action,-0.01562,0.02189,-0.03752,0.00627,10
latent_fixture_snag_shift,active_probe_then_plan,false_abstention,0.02969,0.00987,0.01982,0.03956,10
latent_fixture_snag_shift,active_probe_then_plan,bloat_index,0.01993,0.00657,0.01336,0.02650,10
latent_fixture_snag_shift,active_probe_then_plan,oracle_regret,0.01315,0.00705,0.00610,0.02020,10
latent_fixture_snag_shift,active_probe_then_plan,robust_utility,-0.01276,0.05393,-0.06670,0.04117,10
latent_fixture_snag_shift,robust_mpc_fallback,task_success,-0.04688,0.02907,-0.07595,-0.01780,10
latent_fixture_snag_shift,robust_mpc_fallback,hidden_mechanism_f1,0.42267,0.03949,0.38318,0.46215,10
latent_fixture_snag_shift,robust_mpc_fallback,unsafe_action,0.09063,0.01696,0.07367,0.10758,10
latent_fixture_snag_shift,robust_mpc_fallback,false_abstention,0.02708,0.01393,0.01315,0.04101,10
latent_fixture_snag_shift,robust_mpc_fallback,bloat_index,-0.16926,0.00483,-0.17409,-0.16444,10
latent_fixture_snag_shift,robust_mpc_fallback,oracle_regret,0.02639,0.00785,0.01854,0.03425,10
latent_fixture_snag_shift,robust_mpc_fallback,robust_utility,-0.14910,0.04931,-0.19841,-0.09980,10
latent_fixture_snag_shift,residual_dynamics_repair,task_success,0.03698,0.03602,0.00095,0.07300,10
latent_fixture_snag_shift,residual_dynamics_repair,hidden_mechanism_f1,0.09399,0.04652,0.04747,0.14051,10
latent_fixture_snag_shift,residual_dynamics_repair,unsafe_action,-0.01354,0.02082,-0.03436,0.00728,10
latent_fixture_snag_shift,residual_dynamics_repair,false_abstention,0.00260,0.01338,-0.01077,0.01598,10
latent_fixture_snag_shift,residual_dynamics_repair,bloat_index,-0.06744,0.00737,-0.07481,-0.06007,10
latent_fixture_snag_shift,residual_dynamics_repair,oracle_regret,-0.01154,0.00985,-0.02139,-0.00170,10
latent_fixture_snag_shift,residual_dynamics_repair,robust_utility,0.07185,0.06330,0.00855,0.13515,10
latent_fixture_snag_shift,bayesian_model_expansion,task_success,0.04740,0.05340,-0.00601,0.10080,10
latent_fixture_snag_shift,bayesian_model_expansion,hidden_mechanism_f1,0.04216,0.03012,0.01204,0.07228,10
latent_fixture_snag_shift,bayesian_model_expansion,unsafe_action,0.00469,0.02720,-0.02251,0.03189,10
latent_fixture_snag_shift,bayesian_model_expansion,false_abstention,-0.02396,0.01099,-0.03495,-0.01296,10
latent_fixture_snag_shift,bayesian_model_expansion,bloat_index,-0.08317,0.00637,-0.08954,-0.07680,10
latent_fixture_snag_shift,bayesian_model_expansion,oracle_regret,-0.02345,0.00948,-0.03293,-0.01397,10
latent_fixture_snag_shift,bayesian_model_expansion,robust_utility,0.08143,0.09014,-0.00871,0.17157,10
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,task_success,0.06042,0.03904,0.02138,0.09946,10
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,hidden_mechanism_f1,0.12102,0.04487,0.07616,0.16589,10
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,unsafe_action,-0.02344,0.01865,-0.04209,-0.00478,10
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,false_abstention,0.00677,0.01589,-0.00912,0.02266,10
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,bloat_index,-0.17468,0.00505,-0.17973,-0.16963,10
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,oracle_regret,-0.02435,0.01166,-0.03601,-0.01269,10
latent_fixture_snag_shift,uncertainty_bloat_audit_v4,robust_utility,0.13777,0.06605,0.07172,0.20382,10
latent_fixture_snag_shift,oracle_mechanics_repair,task_success,-0.11042,0.03238,-0.14280,-0.07804,10
latent_fixture_snag_shift,oracle_mechanics_repair,hidden_mechanism_f1,-0.12435,0.01919,-0.14354,-0.10517,10
latent_fixture_snag_shift,oracle_mechanics_repair,unsafe_action,0.04375,0.01363,0.03012,0.05738,10
latent_fixture_snag_shift,oracle_mechanics_repair,false_abstention,0.03490,0.00998,0.02491,0.04488,10
latent_fixture_snag_shift,oracle_mechanics_repair,bloat_index,0.21202,0.00473,0.20729,0.21674,10
latent_fixture_snag_shift,oracle_mechanics_repair,oracle_regret,0.03676,0.00738,0.02939,0.04414,10
latent_fixture_snag_shift,oracle_mechanics_repair,robust_utility,-0.25105,0.05009,-0.30113,-0.20096,10
latent_fixture_snag_shift,oracle_full_state_policy,task_success,-0.13542,0.03327,-0.16869,-0.10215,10
latent_fixture_snag_shift,oracle_full_state_policy,hidden_mechanism_f1,-0.15005,0.01926,-0.16931,-0.13079,10
latent_fixture_snag_shift,oracle_full_state_policy,unsafe_action,0.07083,0.01821,0.05263,0.08904,10
latent_fixture_snag_shift,oracle_full_state_policy,false_abstention,0.02135,0.01304,0.00831,0.03440,10
latent_fixture_snag_shift,oracle_full_state_policy,bloat_index,0.26187,0.00563,0.25624,0.26750,10
latent_fixture_snag_shift,oracle_full_state_policy,oracle_regret,0.03786,0.00987,0.02800,0.04773,10
latent_fixture_snag_shift,oracle_full_state_policy,robust_utility,-0.31868,0.05418,-0.37286,-0.26450,10
missing_contact_mode_shift,mean_world_model_mpc,task_success,0.10104,0.02253,0.07851,0.12357,10
missing_contact_mode_shift,mean_world_model_mpc,hidden_mechanism_f1,0.45788,0.03253,0.42535,0.49040,10
missing_contact_mode_shift,mean_world_model_mpc,unsafe_action,-0.05625,0.01666,-0.07291,-0.03959,10
missing_contact_mode_shift,mean_world_model_mpc,false_abstention,0.02135,0.00753,0.01383,0.02888,10
missing_contact_mode_shift,mean_world_model_mpc,bloat_index,0.01132,0.00438,0.00694,0.01569,10
missing_contact_mode_shift,mean_world_model_mpc,oracle_regret,-0.03958,0.00581,-0.04538,-0.03377,10
missing_contact_mode_shift,mean_world_model_mpc,robust_utility,0.16183,0.03979,0.12204,0.20162,10
missing_contact_mode_shift,ensemble_variance_gate,task_success,0.19635,0.02013,0.17622,0.21649,10
missing_contact_mode_shift,ensemble_variance_gate,hidden_mechanism_f1,0.15809,0.03653,0.12156,0.19462,10
missing_contact_mode_shift,ensemble_variance_gate,unsafe_action,-0.00833,0.01546,-0.02379,0.00713,10
missing_contact_mode_shift,ensemble_variance_gate,false_abstention,-0.16615,0.02061,-0.18676,-0.14554,10
missing_contact_mode_shift,ensemble_variance_gate,bloat_index,-0.25972,0.00548,-0.26520,-0.25425,10
missing_contact_mode_shift,ensemble_variance_gate,oracle_regret,-0.14226,0.01186,-0.15412,-0.13039,10
missing_contact_mode_shift,ensemble_variance_gate,robust_utility,0.41036,0.03997,0.37038,0.45033,10
missing_contact_mode_shift,mc_dropout_uncertainty,task_success,0.18542,0.03697,0.14845,0.22239,10
missing_contact_mode_shift,mc_dropout_uncertainty,hidden_mechanism_f1,0.18558,0.03903,0.14655,0.22461,10
missing_contact_mode_shift,mc_dropout_uncertainty,unsafe_action,0.00990,0.02067,-0.01077,0.03056,10
missing_contact_mode_shift,mc_dropout_uncertainty,false_abstention,-0.16927,0.02593,-0.19520,-0.14335,10
missing_contact_mode_shift,mc_dropout_uncertainty,bloat_index,-0.35459,0.00524,-0.35984,-0.34935,10
missing_contact_mode_shift,mc_dropout_uncertainty,oracle_regret,-0.14844,0.01573,-0.16417,-0.13271,10
missing_contact_mode_shift,mc_dropout_uncertainty,robust_utility,0.40744,0.06630,0.34114,0.47375,10
